"sector_id","date","level_detail_numeric","altitude","aspect","aspectActive"
1222,2024-04-25,2.33,1600,315,1
1223,2024-04-25,2.33,2000,315,1
1224,2024-04-25,2.67,2200,315,1
1225,2024-04-25,2.67,2200,315,1
1226,2024-04-25,2.67,2200,315,1
1227,2024-04-25,2.67,2200,315,1
1228,2024-04-25,2.67,2200,315,1
1231,2024-04-25,2.67,2200,315,1
1232,2024-04-25,2.67,2200,315,1
1233,2024-04-25,2.67,2200,315,1
1234,2024-04-25,2.67,2200,315,1
1241,2024-04-25,3,2200,315,1
1242,2024-04-25,2.67,2200,315,1
1243,2024-04-25,2.67,2200,315,1
1244,2024-04-25,2.67,2200,315,1
1245,2024-04-25,2.67,2200,315,1
1246,2024-04-25,2.67,2200,315,1
1247,2024-04-25,2.67,2200,315,1
1311,2024-04-25,2.33,1600,315,1
1312,2024-04-25,2.33,2000,315,1
2111,2024-04-25,3,2200,315,1
2112,2024-04-25,2.33,1600,315,1
2121,2024-04-25,3,2200,315,1
2122,2024-04-25,3,2200,315,1
2123,2024-04-25,3,2200,315,1
2124,2024-04-25,3,2200,315,1
2131,2024-04-25,2.33,1600,315,1
2132,2024-04-25,3,2200,315,1
2133,2024-04-25,3,2200,315,1
2134,2024-04-25,3,2200,315,1
2211,2024-04-25,3,2200,315,1
2212,2024-04-25,3,2200,315,1
2221,2024-04-25,2.67,2200,315,1
2222,2024-04-25,2.67,2200,315,1
2223,2024-04-25,2.67,2200,315,1
2224,2024-04-25,2.33,2000,315,1
3111,2024-04-25,3,2200,315,1
3112,2024-04-25,3,2200,315,1
3113,2024-04-25,3,2200,315,1
3114,2024-04-25,3,2200,315,1
3211,2024-04-25,2.33,1600,315,1
3221,2024-04-25,2.33,1600,315,1
3222,2024-04-25,3,2200,315,1
3223,2024-04-25,3,2200,315,1
3224,2024-04-25,2.67,2200,315,1
3311,2024-04-25,2.67,2200,315,1
4111,2024-04-25,2.33,2000,315,1
4112,2024-04-25,2.33,2000,315,1
4113,2024-04-25,2.33,2000,315,1
4114,2024-04-25,2.33,2000,315,1
4115,2024-04-25,2.33,2000,315,1
4116,2024-04-25,2.33,2000,315,1
4121,2024-04-25,2.33,2000,315,1
4122,2024-04-25,2.33,2000,315,1
4123,2024-04-25,2.33,2000,315,1
4124,2024-04-25,2.33,2000,315,1
4125,2024-04-25,2.33,2000,315,1
4211,2024-04-25,2.67,2200,315,1
4212,2024-04-25,2.33,2000,315,1
4213,2024-04-25,2.67,2200,315,1
4214,2024-04-25,2.33,2000,315,1
4215,2024-04-25,2.33,2000,315,1
4221,2024-04-25,2.33,2000,315,1
4222,2024-04-25,2.33,2000,315,1
4223,2024-04-25,2.33,2000,315,1
4224,2024-04-25,2.33,2000,315,1
4225,2024-04-25,2.33,2000,315,1
4231,2024-04-25,2.33,2000,315,1
4232,2024-04-25,2.33,2000,315,1
4241,2024-04-25,2.33,2000,315,1
4242,2024-04-25,2.33,2000,315,1
4243,2024-04-25,2.33,2000,315,1
4244,2024-04-25,2.33,2000,315,1
5111,2024-04-25,2.67,2200,315,1
5112,2024-04-25,2.67,2200,315,1
5113,2024-04-25,2.67,2200,315,1
5121,2024-04-25,2.67,2200,315,1
5122,2024-04-25,2.67,2200,315,1
5123,2024-04-25,2.67,2200,315,1
5124,2024-04-25,2.67,2200,315,1
5211,2024-04-25,2.67,2200,315,1
5212,2024-04-25,2.33,2000,315,1
5214,2024-04-25,2.33,2000,315,1
5215,2024-04-25,2.33,2000,315,1
5216,2024-04-25,2.33,2000,315,1
5221,2024-04-25,2.33,2000,315,1
5222,2024-04-25,2.33,2000,315,1
5223,2024-04-25,2.33,2000,315,1
5231,2024-04-25,2.33,2000,315,1
5232,2024-04-25,2.33,2000,315,1
5233,2024-04-25,2.33,2000,315,1
5234,2024-04-25,2.33,2000,315,1
6111,2024-04-25,2.33,2000,315,1
6112,2024-04-25,2.33,2000,315,1
6113,2024-04-25,2.33,2000,315,1
6114,2024-04-25,2.33,2000,315,1
6115,2024-04-25,2.33,2000,315,1
6121,2024-04-25,NA,NA,315,0
6122,2024-04-25,NA,NA,315,0
6131,2024-04-25,NA,NA,315,0
6132,2024-04-25,NA,NA,315,0
6211,2024-04-25,2.33,2000,315,1
6212,2024-04-25,2.33,2000,315,1
7111,2024-04-25,2.33,2000,315,1
7112,2024-04-25,2.33,2000,315,1
7113,2024-04-25,2.33,2000,315,1
7114,2024-04-25,2.33,2000,315,1
7115,2024-04-25,2.33,2000,315,1
7121,2024-04-25,2.67,2200,315,1
7122,2024-04-25,2.67,2200,315,1
7123,2024-04-25,2.67,2200,315,1
7124,2024-04-25,2.67,2200,315,1
7125,2024-04-25,2.33,2000,315,1
7126,2024-04-25,2.33,2000,315,1
7211,2024-04-25,2.33,2000,315,1
7221,2024-04-25,2.33,2000,315,1
7222,2024-04-25,2.33,2000,315,1
7231,2024-04-25,2.33,2000,315,1
8111,2024-04-25,NA,NA,315,0
8112,2024-04-25,NA,NA,315,0
8113,2024-04-25,NA,NA,315,0
8114,2024-04-25,NA,NA,315,0
8211,2024-04-25,NA,NA,315,0
8212,2024-04-25,NA,NA,315,0
8213,2024-04-25,NA,NA,315,0
8214,2024-04-25,NA,NA,315,0
8215,2024-04-25,NA,NA,315,0
8224,2024-04-25,NA,NA,315,0
1111,2024-04-26,2.33,1800,315,1
1112,2024-04-26,2.33,1800,315,1
1113,2024-04-26,2.33,1800,315,1
1114,2024-04-26,2.33,1800,315,1
1121,2024-04-26,2.33,1800,315,1
1212,2024-04-26,2.33,1800,315,1
1213,2024-04-26,2.33,1800,315,1
1221,2024-04-26,2.33,1800,315,1
1222,2024-04-26,2.33,1800,315,1
1223,2024-04-26,2.33,1800,315,1
1224,2024-04-26,2.33,1800,315,1
1225,2024-04-26,2.33,1800,315,1
1226,2024-04-26,2.33,1800,315,1
1227,2024-04-26,2.33,1800,315,1
1228,2024-04-26,2.33,1800,315,1
1231,2024-04-26,2.33,1800,315,1
1232,2024-04-26,2.33,1800,315,1
1233,2024-04-26,2.33,1800,315,1
1234,2024-04-26,2.33,1800,315,1
1241,2024-04-26,2.33,1800,315,1
1242,2024-04-26,2.33,1800,315,1
1243,2024-04-26,2.33,1800,315,1
1244,2024-04-26,2.33,1800,315,1
1245,2024-04-26,2.33,1800,315,1
1246,2024-04-26,2.33,1800,315,1
1247,2024-04-26,2,2200,315,1
1311,2024-04-26,2.33,1800,315,1
1312,2024-04-26,2.33,1800,315,1
2111,2024-04-26,2.33,1800,315,1
2112,2024-04-26,2.33,1800,315,1
2121,2024-04-26,2.33,1800,315,1
2122,2024-04-26,2.67,2000,315,1
2123,2024-04-26,2.33,1800,315,1
2124,2024-04-26,2.67,2000,315,1
2131,2024-04-26,2.33,1800,315,1
2132,2024-04-26,2.67,2000,315,1
2133,2024-04-26,2.67,2000,315,1
2134,2024-04-26,2.67,2000,315,1
2211,2024-04-26,2.67,2000,315,1
2212,2024-04-26,2.67,2000,315,1
2221,2024-04-26,2.33,1800,315,1
2222,2024-04-26,2.33,1800,315,1
2223,2024-04-26,2,2200,315,1
2224,2024-04-26,2,2000,315,1
3111,2024-04-26,2.67,2000,315,1
3112,2024-04-26,2.67,2000,315,1
3113,2024-04-26,2.67,2000,315,1
3114,2024-04-26,2.67,2000,315,1
3211,2024-04-26,2.33,1800,315,1
3221,2024-04-26,2.33,1800,315,1
3222,2024-04-26,2.67,2000,315,1
3223,2024-04-26,2.67,2000,315,1
3224,2024-04-26,2.67,2000,315,1
3311,2024-04-26,2.67,2000,315,1
4111,2024-04-26,2,2200,315,1
4112,2024-04-26,2,2200,315,1
4113,2024-04-26,2,2200,315,1
4114,2024-04-26,2,2200,315,1
4115,2024-04-26,2,2200,315,1
4116,2024-04-26,2,2200,315,1
4121,2024-04-26,2,2200,315,1
4122,2024-04-26,2,2200,315,1
4123,2024-04-26,2,2200,315,1
4124,2024-04-26,2,2200,315,1
4125,2024-04-26,2,2200,315,1
4211,2024-04-26,2,2200,315,1
4212,2024-04-26,2,2200,315,1
4213,2024-04-26,2,2200,315,1
4214,2024-04-26,2,2200,315,1
4215,2024-04-26,2,2200,315,1
4221,2024-04-26,2,2200,315,1
4222,2024-04-26,2,2200,315,1
4223,2024-04-26,2,2200,315,1
4224,2024-04-26,2,2200,315,1
4225,2024-04-26,2,2200,315,1
4231,2024-04-26,2,2200,315,1
4232,2024-04-26,2,2200,315,1
4241,2024-04-26,2,2200,315,1
4242,2024-04-26,2,2200,315,1
4243,2024-04-26,2,2200,315,1
4244,2024-04-26,2,2200,315,1
5111,2024-04-26,2,2200,315,1
5112,2024-04-26,2,2200,315,1
5113,2024-04-26,2,2200,315,1
5121,2024-04-26,2,2200,315,1
5122,2024-04-26,2,2200,315,1
5123,2024-04-26,2,2200,315,1
5124,2024-04-26,2,2200,315,1
5211,2024-04-26,2,2200,315,1
5212,2024-04-26,2,2000,315,1
5214,2024-04-26,2,2200,315,1
5215,2024-04-26,2,2000,315,1
5216,2024-04-26,2,2200,315,1
5221,2024-04-26,2,2200,315,1
5222,2024-04-26,2,2200,315,1
5223,2024-04-26,2,2200,315,1
5231,2024-04-26,2,2200,315,1
5232,2024-04-26,2,2200,315,1
5233,2024-04-26,2,2200,315,1
5234,2024-04-26,2,2200,315,1
6111,2024-04-26,2,2000,315,1
6112,2024-04-26,2,2000,315,1
6113,2024-04-26,2,2000,315,1
6114,2024-04-26,2,2000,315,1
6115,2024-04-26,2,2000,315,1
6121,2024-04-26,2,2000,315,1
6122,2024-04-26,2,2000,315,1
6131,2024-04-26,2,2000,315,1
6132,2024-04-26,2,2000,315,1
6211,2024-04-26,2,2000,315,1
6212,2024-04-26,2,2000,315,1
7111,2024-04-26,2,2200,315,1
7112,2024-04-26,2,2200,315,1
7113,2024-04-26,2,2200,315,1
7114,2024-04-26,2,2200,315,1
7115,2024-04-26,2,2200,315,1
7121,2024-04-26,2,2200,315,1
7122,2024-04-26,2,2200,315,1
7123,2024-04-26,2,2200,315,1
7124,2024-04-26,2,2200,315,1
7125,2024-04-26,2,2200,315,1
7126,2024-04-26,2,2200,315,1
7211,2024-04-26,2,2200,315,1
7221,2024-04-26,2,2200,315,1
7222,2024-04-26,2,2200,315,1
7231,2024-04-26,2,2200,315,1
1111,2024-04-27,2.33,1800,315,1
1112,2024-04-27,2.33,1800,315,1
1113,2024-04-27,2.33,1800,315,1
1114,2024-04-27,2.33,1800,315,1
1121,2024-04-27,2.33,1800,315,1
1212,2024-04-27,2.33,1800,315,1
1213,2024-04-27,2.33,1800,315,1
1221,2024-04-27,2.33,1800,315,1
1222,2024-04-27,2.33,1800,315,1
1223,2024-04-27,2.33,1800,315,1
1224,2024-04-27,2.33,1800,315,1
1225,2024-04-27,2.33,1800,315,1
1226,2024-04-27,2.33,1800,315,1
1227,2024-04-27,2.33,1800,315,1
1228,2024-04-27,2.33,1800,315,1
1231,2024-04-27,2.33,1800,315,1
1232,2024-04-27,2.33,1800,315,1
1233,2024-04-27,2.33,1800,315,1
1234,2024-04-27,2.33,1800,315,1
1241,2024-04-27,2.33,1800,315,1
1242,2024-04-27,2.33,1800,315,1
1243,2024-04-27,2.33,1800,315,1
1244,2024-04-27,2.33,1800,315,1
1245,2024-04-27,2.33,1800,315,1
1246,2024-04-27,2.33,1800,315,1
1247,2024-04-27,2,2200,315,1
1311,2024-04-27,2.33,1800,315,1
1312,2024-04-27,2.33,1800,315,1
2111,2024-04-27,2.33,1800,315,1
2112,2024-04-27,2.33,1800,315,1
2121,2024-04-27,2.33,1800,315,1
2122,2024-04-27,2.33,1800,315,1
2123,2024-04-27,2.33,1800,315,1
2124,2024-04-27,2.33,1800,315,1
2131,2024-04-27,2.33,1800,315,1
2132,2024-04-27,2.33,1800,315,1
2133,2024-04-27,2.33,1800,315,1
2134,2024-04-27,2.33,1800,315,1
2211,2024-04-27,2.33,1800,315,1
2212,2024-04-27,2.33,1800,315,1
2221,2024-04-27,2.33,1800,315,1
2222,2024-04-27,2.33,1800,315,1
2223,2024-04-27,2,2200,315,1
2224,2024-04-27,2.33,2200,315,1
3111,2024-04-27,2.33,1800,315,1
3112,2024-04-27,2.33,1800,315,1
3113,2024-04-27,2.33,1800,315,1
3114,2024-04-27,2.33,1800,315,1
3211,2024-04-27,2.33,1800,315,1
3221,2024-04-27,2.33,1800,315,1
3222,2024-04-27,2.33,1800,315,1
3223,2024-04-27,2.33,1800,315,1
3224,2024-04-27,2.33,1800,315,1
3311,2024-04-27,2.33,1800,315,1
4111,2024-04-27,2.33,1800,315,1
4112,2024-04-27,2.33,2200,315,1
4113,2024-04-27,2.33,2200,315,1
4114,2024-04-27,2,2200,315,1
4115,2024-04-27,2,2200,315,1
4116,2024-04-27,2.33,2200,315,1
4121,2024-04-27,2,2200,315,1
4122,2024-04-27,2,2200,315,1
4123,2024-04-27,2.33,2200,315,1
4124,2024-04-27,2,2200,315,1
4125,2024-04-27,2.33,2200,315,1
4211,2024-04-27,2,2200,315,1
4212,2024-04-27,2,2200,315,1
4213,2024-04-27,2,2200,315,1
4214,2024-04-27,2,2200,315,1
4215,2024-04-27,2,2200,315,1
4221,2024-04-27,2,2200,315,1
4222,2024-04-27,2.33,2200,315,1
4223,2024-04-27,2.33,2200,315,1
4224,2024-04-27,2.33,2200,315,1
4225,2024-04-27,2.33,2200,315,1
4231,2024-04-27,2.33,2200,315,1
4232,2024-04-27,2.67,2200,315,1
4241,2024-04-27,2,2200,315,1
4242,2024-04-27,2.33,2200,315,1
4243,2024-04-27,2,2200,315,1
4244,2024-04-27,2.33,2200,315,1
5111,2024-04-27,2,2200,315,1
5112,2024-04-27,2,2200,315,1
5113,2024-04-27,2,2200,315,1
5121,2024-04-27,2,2200,315,1
5122,2024-04-27,2,2200,315,1
5123,2024-04-27,2,2200,315,1
5124,2024-04-27,2,2200,315,1
5211,2024-04-27,2,2200,315,1
5212,2024-04-27,2.33,2200,315,1
5214,2024-04-27,2,2200,315,1
5215,2024-04-27,2.33,2200,315,1
5216,2024-04-27,2.33,2200,315,1
5221,2024-04-27,2,2200,315,1
5222,2024-04-27,2,2200,315,1
5223,2024-04-27,2.33,2200,315,1
5231,2024-04-27,2,2200,315,1
5232,2024-04-27,2,2200,315,1
5233,2024-04-27,2,2200,315,1
5234,2024-04-27,2,2200,315,1
6111,2024-04-27,2.67,2200,315,1
6112,2024-04-27,2.67,2200,315,1
6113,2024-04-27,2.33,2200,315,1
6114,2024-04-27,2.67,2200,315,1
6115,2024-04-27,2.67,2200,315,1
6121,2024-04-27,2.67,2200,315,1
6122,2024-04-27,1.67,1800,315,1
6131,2024-04-27,1.67,1800,315,1
6132,2024-04-27,1.67,1800,315,1
6211,2024-04-27,2.33,2200,315,1
6212,2024-04-27,1.67,1800,315,1
7111,2024-04-27,2,2200,315,1
7112,2024-04-27,2,2200,315,1
7113,2024-04-27,2,2200,315,1
7114,2024-04-27,2,2200,315,1
7115,2024-04-27,2,2200,315,1
7121,2024-04-27,2,2200,315,1
7122,2024-04-27,2,2200,315,1
7123,2024-04-27,2,2200,315,1
7124,2024-04-27,2,2200,315,1
7125,2024-04-27,2,2200,315,1
7126,2024-04-27,2,2200,315,1
7211,2024-04-27,2,2200,315,1
7221,2024-04-27,2,2200,315,1
7222,2024-04-27,2,2200,315,1
7231,2024-04-27,2,2200,315,1
1111,2024-04-28,2.33,2000,315,1
1112,2024-04-28,2.33,2000,315,1
1113,2024-04-28,2.33,2000,315,1
1114,2024-04-28,2.33,2000,315,1
1121,2024-04-28,2.33,2000,315,1
1212,2024-04-28,2.33,2000,315,1
1213,2024-04-28,2.33,2000,315,1
1221,2024-04-28,2.33,2000,315,1
1222,2024-04-28,2.33,2000,315,1
1223,2024-04-28,2.33,2000,315,1
1224,2024-04-28,2.33,2000,315,1
1225,2024-04-28,2.33,2000,315,1
1226,2024-04-28,2.33,2000,315,1
1227,2024-04-28,2.33,2000,315,1
1228,2024-04-28,2.33,2000,315,1
1231,2024-04-28,2.33,2000,315,1
1232,2024-04-28,2.33,2000,315,1
1233,2024-04-28,2.33,2000,315,1
1234,2024-04-28,2.33,2000,315,1
1241,2024-04-28,2.33,2000,315,1
1242,2024-04-28,2.33,2000,315,1
1243,2024-04-28,2.33,2000,315,1
1244,2024-04-28,2.33,2000,315,1
1245,2024-04-28,2.33,2000,315,1
1246,2024-04-28,2.33,2000,315,1
1247,2024-04-28,2,2400,315,1
1311,2024-04-28,2.33,2000,315,1
1312,2024-04-28,2.33,2000,315,1
2111,2024-04-28,2.33,2000,315,1
2112,2024-04-28,2.33,2000,315,1
2121,2024-04-28,2.33,2000,315,1
2122,2024-04-28,2.33,2000,315,1
2123,2024-04-28,2.33,2000,315,1
2124,2024-04-28,2.33,2000,315,1
2131,2024-04-28,2.33,2000,315,1
2132,2024-04-28,2.33,2000,315,1
2133,2024-04-28,2.33,2000,315,1
2134,2024-04-28,2.33,2000,315,1
2211,2024-04-28,2.33,2000,315,1
2212,2024-04-28,2.33,2000,315,1
2221,2024-04-28,2.33,2000,315,1
2222,2024-04-28,2.33,2000,315,1
2223,2024-04-28,2,2400,315,1
2224,2024-04-28,2.67,2400,315,1
3111,2024-04-28,2.33,2000,315,1
3112,2024-04-28,2.33,2000,315,1
3113,2024-04-28,2.33,2000,315,1
3114,2024-04-28,2.33,2000,315,1
3211,2024-04-28,2.33,2000,315,1
3221,2024-04-28,2.33,2000,315,1
3222,2024-04-28,2.33,2000,315,1
3223,2024-04-28,2.33,2000,315,1
3224,2024-04-28,2.33,2000,315,1
3311,2024-04-28,2.33,2000,315,1
4111,2024-04-28,2.33,2000,315,1
4112,2024-04-28,2.33,2000,315,1
4113,2024-04-28,2.67,2400,315,1
4114,2024-04-28,2,2400,315,1
4115,2024-04-28,2,2400,315,1
4116,2024-04-28,2.67,2400,315,1
4121,2024-04-28,2,2400,315,1
4122,2024-04-28,2,2400,315,1
4123,2024-04-28,2.67,2400,315,1
4124,2024-04-28,2,2400,315,1
4125,2024-04-28,2.67,2400,315,1
4211,2024-04-28,2,2400,315,1
4212,2024-04-28,2,2400,315,1
4213,2024-04-28,2,2400,315,1
4214,2024-04-28,2,2400,315,1
4215,2024-04-28,2,2400,315,1
4221,2024-04-28,2,2400,315,1
4222,2024-04-28,2.67,2400,315,1
4223,2024-04-28,3.33,2400,315,1
4224,2024-04-28,3.33,2400,315,1
4225,2024-04-28,3.33,2400,315,1
4231,2024-04-28,3.33,2400,315,1
4232,2024-04-28,3.33,2400,315,1
4241,2024-04-28,2,2400,315,1
4242,2024-04-28,3.33,2400,315,1
4243,2024-04-28,2,2400,315,1
4244,2024-04-28,3.33,2400,315,1
5111,2024-04-28,2,2400,315,1
5112,2024-04-28,2,2400,315,1
5113,2024-04-28,2,2400,315,1
5121,2024-04-28,2,2400,315,1
5122,2024-04-28,2,2400,315,1
5123,2024-04-28,2,2400,315,1
5124,2024-04-28,2,2400,315,1
5211,2024-04-28,2,2400,315,1
5212,2024-04-28,2.67,2400,315,1
5214,2024-04-28,2,2400,315,1
5215,2024-04-28,2.67,2400,315,1
5216,2024-04-28,2.67,2400,315,1
5221,2024-04-28,2,2400,315,1
5222,2024-04-28,2,2400,315,1
5223,2024-04-28,2.67,2400,315,1
5231,2024-04-28,2,2400,315,1
5232,2024-04-28,2,2400,315,1
5233,2024-04-28,2.67,2400,315,1
5234,2024-04-28,2,2400,315,1
6111,2024-04-28,3.33,2400,315,1
6112,2024-04-28,3.33,2400,315,1
6113,2024-04-28,2.67,2400,315,1
6114,2024-04-28,3.33,2400,315,1
6115,2024-04-28,2.67,2400,315,1
6121,2024-04-28,2.67,2400,315,1
6122,2024-04-28,2,2000,315,1
6131,2024-04-28,2,2000,315,1
6211,2024-04-28,2.67,2400,315,1
6212,2024-04-28,2,2000,315,1
7111,2024-04-28,2.67,2400,315,1
7112,2024-04-28,2,2400,315,1
7113,2024-04-28,2,2400,315,1
7114,2024-04-28,2,2400,315,1
7115,2024-04-28,2,2400,315,1
7121,2024-04-28,2,2400,315,1
7122,2024-04-28,2,2400,315,1
7123,2024-04-28,2,2400,315,1
7124,2024-04-28,2,2400,315,1
7125,2024-04-28,2,2400,315,1
7126,2024-04-28,2,2400,315,1
7211,2024-04-28,2.67,2400,315,1
7221,2024-04-28,2,2400,315,1
7222,2024-04-28,2,2400,315,1
7231,2024-04-28,2,2400,315,1
1111,2024-04-29,2,2000,315,1
1112,2024-04-29,2,2000,315,1
1113,2024-04-29,2,2000,315,1
1114,2024-04-29,2,2000,315,1
1121,2024-04-29,2,2000,315,1
1213,2024-04-29,2,2000,315,1
1221,2024-04-29,2,2000,315,1
1222,2024-04-29,2,2000,315,1
1223,2024-04-29,2,2000,315,1
1224,2024-04-29,2,2000,315,1
1225,2024-04-29,2,2000,315,1
1226,2024-04-29,2,2000,315,1
1227,2024-04-29,2,2000,315,1
1228,2024-04-29,2,2000,315,1
1231,2024-04-29,2,2000,315,1
1232,2024-04-29,2,2000,315,1
1233,2024-04-29,2,2000,315,1
1234,2024-04-29,2,2000,315,1
1241,2024-04-29,2,2000,315,1
1242,2024-04-29,2,2000,315,1
1243,2024-04-29,2,2000,315,1
1244,2024-04-29,2,2000,315,1
1245,2024-04-29,2,2000,315,1
1246,2024-04-29,2,2000,315,1
1247,2024-04-29,2.67,2400,315,1
1311,2024-04-29,2,2000,315,1
1312,2024-04-29,2,2000,315,1
2111,2024-04-29,2,2000,315,1
2121,2024-04-29,2,2000,315,1
2122,2024-04-29,2,2000,315,1
2123,2024-04-29,2,2000,315,1
2124,2024-04-29,2,2000,315,1
2132,2024-04-29,2,2000,315,1
2133,2024-04-29,2,2000,315,1
2134,2024-04-29,2,2000,315,1
2211,2024-04-29,2,2000,315,1
2212,2024-04-29,2,2000,315,1
2221,2024-04-29,2,2000,315,1
2222,2024-04-29,2,2000,315,1
2223,2024-04-29,1.67,2400,315,1
2224,2024-04-29,2.67,2400,315,1
3111,2024-04-29,2,2000,315,1
3112,2024-04-29,2,2000,315,1
3113,2024-04-29,2,2000,315,1
3114,2024-04-29,2,2000,315,1
3222,2024-04-29,2,2000,315,1
3223,2024-04-29,2,2000,315,1
3224,2024-04-29,2,2000,315,1
3311,2024-04-29,2,2000,315,1
4111,2024-04-29,2,2000,315,1
4112,2024-04-29,2.67,2400,315,1
4113,2024-04-29,2.67,2400,315,1
4114,2024-04-29,1.67,2400,315,1
4115,2024-04-29,1.67,2400,315,1
4116,2024-04-29,2.67,2400,315,1
4121,2024-04-29,1.67,2400,315,1
4122,2024-04-29,1.67,2400,315,1
4123,2024-04-29,2.67,2400,315,1
4124,2024-04-29,1.67,2400,315,1
4125,2024-04-29,2.67,2400,315,1
4211,2024-04-29,1.67,2400,315,1
4212,2024-04-29,1.67,2400,315,1
4213,2024-04-29,1.67,2400,315,1
4214,2024-04-29,1.67,2400,315,1
4215,2024-04-29,1.67,2400,315,1
4221,2024-04-29,1.67,2400,315,1
4222,2024-04-29,2.67,2400,315,1
4223,2024-04-29,2.67,2400,315,1
4224,2024-04-29,2.67,2400,315,1
4225,2024-04-29,2.67,2400,315,1
4231,2024-04-29,2.67,2400,315,1
4232,2024-04-29,3,2400,315,1
4241,2024-04-29,2.67,2400,315,1
4242,2024-04-29,2.67,2400,315,1
4243,2024-04-29,2.67,2400,315,1
4244,2024-04-29,2.67,2400,315,1
5111,2024-04-29,1.67,2400,315,1
5112,2024-04-29,1.67,2400,315,1
5113,2024-04-29,1.67,2400,315,1
5121,2024-04-29,1.67,2400,315,1
5122,2024-04-29,1.67,2400,315,1
5123,2024-04-29,1.67,2400,315,1
5124,2024-04-29,1.67,2400,315,1
5211,2024-04-29,1.67,2400,315,1
5212,2024-04-29,2.67,2400,315,1
5214,2024-04-29,1.67,2400,315,1
5215,2024-04-29,1.67,2400,315,1
5216,2024-04-29,2.67,2400,315,1
5221,2024-04-29,1.67,2400,315,1
5222,2024-04-29,1.67,2400,315,1
5223,2024-04-29,2.67,2400,315,1
5231,2024-04-29,1.67,2400,315,1
5232,2024-04-29,1.67,2400,315,1
5233,2024-04-29,2.67,2400,315,1
5234,2024-04-29,1.67,2400,315,1
6111,2024-04-29,3,2400,315,1
6112,2024-04-29,2.67,2400,315,1
6113,2024-04-29,2.67,2400,315,1
6114,2024-04-29,3,2400,315,1
6115,2024-04-29,2.67,2400,315,1
6121,2024-04-29,3,2400,315,1
6122,2024-04-29,2.33,2200,315,1
6131,2024-04-29,2.33,2200,315,1
6211,2024-04-29,2.67,2400,315,1
6212,2024-04-29,2.33,2200,315,1
7111,2024-04-29,2.67,2400,315,1
7112,2024-04-29,2.33,2200,315,1
7113,2024-04-29,1.67,2400,315,1
7114,2024-04-29,1.67,2400,315,1
7115,2024-04-29,1.67,2400,315,1
7121,2024-04-29,1.67,2400,315,1
7122,2024-04-29,1.67,2400,315,1
7123,2024-04-29,1.67,2400,315,1
7124,2024-04-29,1.67,2400,315,1
7125,2024-04-29,1.67,2400,315,1
7126,2024-04-29,1.67,2400,315,1
7211,2024-04-29,2.67,2400,315,1
7221,2024-04-29,2.33,2200,315,1
7222,2024-04-29,2.33,2200,315,1
7231,2024-04-29,1.67,2400,315,1
1111,2024-04-30,NA,NA,315,0
1112,2024-04-30,NA,NA,315,0
1113,2024-04-30,NA,NA,315,0
1114,2024-04-30,1.67,2400,315,1
1121,2024-04-30,NA,NA,315,0
1213,2024-04-30,NA,NA,315,0
1221,2024-04-30,NA,NA,315,0
1222,2024-04-30,1.67,2400,315,1
1223,2024-04-30,1.67,2400,315,1
1224,2024-04-30,1.67,2400,315,1
1225,2024-04-30,1.67,2400,315,1
1226,2024-04-30,1.67,2400,315,1
1227,2024-04-30,1.67,2400,315,1
1228,2024-04-30,1.67,2400,315,1
1231,2024-04-30,1.67,2400,315,1
1232,2024-04-30,1.67,2400,315,1
1233,2024-04-30,1.67,2400,315,1
1234,2024-04-30,1.67,2400,315,1
1241,2024-04-30,1.67,2400,315,1
1242,2024-04-30,1.67,2400,315,1
1243,2024-04-30,1.67,2400,315,1
1244,2024-04-30,1.67,2400,315,1
1245,2024-04-30,1.67,2400,315,1
1246,2024-04-30,1.67,2400,315,1
1247,2024-04-30,2.33,2200,315,1
1311,2024-04-30,NA,NA,315,0
1312,2024-04-30,1.67,2400,315,1
2111,2024-04-30,NA,NA,315,0
2121,2024-04-30,NA,NA,315,0
2122,2024-04-30,1.67,2400,315,1
2123,2024-04-30,1.67,2400,315,1
2124,2024-04-30,NA,NA,315,0
2132,2024-04-30,NA,NA,315,0
2133,2024-04-30,NA,NA,315,0
2134,2024-04-30,1.67,2400,315,1
2211,2024-04-30,1.67,2400,315,1
2212,2024-04-30,1.67,2400,315,1
2221,2024-04-30,1.67,2400,315,1
2222,2024-04-30,1.67,2400,315,1
2223,2024-04-30,2.33,2200,315,1
2224,2024-04-30,2.33,2200,315,1
3111,2024-04-30,NA,NA,315,0
3112,2024-04-30,1.67,2400,315,1
3113,2024-04-30,1.67,2400,315,1
3114,2024-04-30,1.67,2400,315,1
3222,2024-04-30,1.67,2400,315,1
3223,2024-04-30,1.67,2400,315,1
3224,2024-04-30,1.67,2400,315,1
3311,2024-04-30,1.67,2400,315,1
4111,2024-04-30,1.67,2400,315,1
4112,2024-04-30,2.33,2200,315,1
4113,2024-04-30,2.33,2200,315,1
4114,2024-04-30,NA,NA,315,0
4115,2024-04-30,NA,NA,315,0
4116,2024-04-30,2.33,2200,315,1
4121,2024-04-30,NA,NA,315,0
4122,2024-04-30,NA,NA,315,0
4123,2024-04-30,2.33,2200,315,1
4124,2024-04-30,NA,NA,315,0
4125,2024-04-30,2.33,2200,315,1
4211,2024-04-30,1.67,2400,315,1
4212,2024-04-30,NA,NA,315,0
4213,2024-04-30,1.67,2400,315,1
